,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed(mph),windspeed(ms),cnt
525,2,Yes,June,No,Saturday,No,1,29.144153000000003,32.41835,43.7083,9.667228999999999,4.32151497541,7498
526,2,Yes,June,No,Sunday,No,1,29.793346999999997,33.17585,53.8333,8.959307,4.00505453733,6598
527,2,Yes,June,No,Monday,Yes,2,29.554153000000003,32.98605,58.7917,13.916770999999999,6.221176128740001,6664
528,2,Yes,June,No,Tuesday,Yes,2,26.786653,29.89375,83.3333,14.374582,6.4258301296399996,4972
529,2,Yes,June,No,Wednesday,Yes,1,26.889153000000004,30.55585,58.2083,22.999693,10.2814899419,7421
530,2,Yes,June,No,Thursday,Yes,1,26.581653000000003,31.21915,56.9583,17.000110999999997,7.5995131873,7363
531,2,Yes,June,No,Friday,Yes,1,26.205847,29.9877,58.9583,11.833339,5.28982521234,7665
532,2,Yes,June,No,Saturday,No,1,25.898347,29.7354,50.4167,11.166689,4.991814483680001,7702
533,2,Yes,June,No,Sunday,No,1,24.2925,28.59875,59.875,9.708568,4.33999463567,6978
534,2,Yes,June,No,Monday,Yes,2,23.301652999999998,27.2421,77.7917,11.707982000000001,5.2337872150199996,5099
535,2,Yes,June,No,Tuesday,Yes,1,28.221653000000003,32.7346,69.0,9.917139,4.43323156013,6825
536,2,Yes,June,No,Wednesday,Yes,1,32.0825,36.04875,59.2083,7.625404,3.40876352257,6211
537,3,Yes,June,No,Thursday,Yes,1,33.039153000000006,37.6271,56.7917,7.958728999999999,3.5577688869,5905
538,3,Yes,June,No,Friday,Yes,1,31.8775,36.20605,57.375,12.250414,5.47626911042,5823
539,3,Yes,June,No,Saturday,No,1,29.998346999999995,32.6396,53.4583,12.041307000000002,5.382792579349999,7458
540,3,Yes,June,No,Sunday,No,1,30.476653000000002,33.7127,47.9167,9.750175,4.35859409924,6891
541,3,Yes,June,No,Monday,Yes,1,29.349153,32.7021,50.4167,20.125660999999997,8.996719266880001,6779
542,3,Yes,June,No,Tuesday,Yes,1,25.864152999999998,29.7352,37.3333,23.292014,10.4121654001,7442
543,3,Yes,June,No,Wednesday,Yes,1,28.5975,32.0396,36.0,18.208925,8.139886008049999,7335
544,3,Yes,June,No,Thursday,Yes,1,30.715846999999997,33.7756,42.25,11.50055,5.141059454630001,6879
545,3,Yes,June,No,Friday,Yes,1,34.200846999999996,39.33065,48.875,11.082939,4.95437594993,5463
546,3,Yes,June,No,Saturday,No,1,31.365,34.3754,60.125,10.791757,4.82420965579,5687
547,3,Yes,July,No,Sunday,No,1,33.449153,37.53145,51.875,11.291443,5.04758292356,5531
548,3,Yes,July,No,Monday,Yes,1,32.048347,35.1019,44.7083,13.082889,5.848408135900001,6227
549,3,Yes,July,No,Tuesday,Yes,1,32.014153,35.1325,49.2083,8.457879,3.78090254806,6660
550,3,Yes,July,Yes,Wednesday,No,1,32.355847,36.61685,53.875,9.04165,4.04186410371,7403
551,3,Yes,July,No,Thursday,Yes,1,33.9275,38.06835,45.7917,12.999943,5.81132901207,6241
552,3,Yes,July,No,Friday,Yes,1,33.961653000000005,37.62665,45.0833,9.791514,4.3770737595,6207
553,3,Yes,July,No,Saturday,No,1,35.328346999999994,40.24565,49.2083,10.958117999999999,4.8985775592300005,4840
554,3,Yes,July,No,Sunday,No,1,33.7225,39.5198,57.375,8.417143,3.76269244524,4672
555,3,Yes,July,No,Monday,Yes,2,29.144153000000003,32.7027,68.3333,12.125325,5.42035091641,6569
556,3,Yes,July,No,Tuesday,Yes,2,29.554153000000003,33.2398,66.75,10.166379,4.54464863657,6290
557,3,Yes,July,No,Wednesday,Yes,1,29.383346999999997,32.51355,63.3333,10.166111,4.544528833259999,7264
558,3,Yes,July,No,Thursday,Yes,1,29.349153,32.73415,52.9583,9.833925,4.39603263299,7446
559,3,Yes,July,No,Friday,Yes,2,29.998346999999995,33.39665,48.5833,5.41695,2.42152436299,7499
560,3,Yes,July,No,Saturday,No,2,28.836653000000002,33.3021,69.9167,9.626493,4.3033048726,6969
561,3,Yes,July,No,Sunday,No,1,30.579153,35.2598,71.7917,11.166689,4.991814483680001,6031
562,3,Yes,July,No,Monday,Yes,1,31.296653000000003,36.20625,64.5,11.000529,4.9175364327199995,6830
563,3,Yes,July,No,Tuesday,Yes,1,33.551653,37.78415,50.5833,7.666742999999999,3.42724318283,6786
564,3,Yes,July,No,Wednesday,Yes,1,32.526653,37.27915,57.7083,9.208614,4.1165015646,5713
565,3,Yes,July,No,Thursday,Yes,1,31.57,35.7321,60.0417,11.083743,4.95473535986,6591
566,3,Yes,July,No,Friday,Yes,2,27.299153000000004,30.65125,84.4167,14.000789000000001,6.258734465800001,5870
567,3,Yes,July,No,Saturday,No,3,24.429153,27.4956,86.5417,14.2911,6.3885113991999996,4459
568,3,Yes,July,No,Sunday,No,2,27.3675,31.15625,76.25,6.2926936,2.81300563254,7410
569,3,Yes,July,No,Monday,Yes,1,30.408346999999996,34.50085,69.4167,9.291761,4.153670540899999,6966
570,3,Yes,July,No,Tuesday,Yes,1,30.784153000000003,35.3225,65.5,14.167418,6.33322217255,7592
571,3,Yes,July,No,Wednesday,Yes,1,29.690846999999998,32.7027,45.0,11.0416,4.93589628967,8173
572,3,Yes,July,No,Thursday,Yes,1,31.843346999999998,36.96315,59.6667,19.082470999999998,8.53038489048,6861
573,3,Yes,July,No,Friday,Yes,1,32.048347,36.71085,59.4583,10.250464,4.58223692445,6904
574,3,Yes,July,No,Saturday,No,1,30.989153,34.8802,61.3333,10.54245,4.71276262852,6685
575,3,Yes,July,No,Sunday,No,1,29.588347,33.39665,62.375,11.416532,5.10350111757,6597
576,3,Yes,July,No,Monday,Yes,1,29.964153000000003,34.24935,66.875,10.292339,4.60095619133,7105
577,3,Yes,July,No,Tuesday,Yes,1,29.246653000000002,33.1448,70.4167,11.083475,4.954615556549999,7216
578,3,Yes,August,No,Wednesday,Yes,1,29.4175,33.3654,67.75,9.458993,4.2284278051,7580
579,3,Yes,August,No,Thursday,Yes,1,30.8525,35.3544,65.9583,8.666718,3.8742592758199996,7261
580,3,Yes,August,No,Friday,Yes,2,31.399153000000002,36.14335,64.25,14.458064000000002,6.4631488600800004,7175
581,3,Yes,August,No,Saturday,No,1,32.526653,37.56335,61.3333,17.249685999999997,7.71108001788,6824
582,3,Yes,August,No,Sunday,No,1,31.535846999999997,36.55395,65.25,19.458207,8.6983491283,5464
583,3,Yes,August,No,Monday,Yes,2,30.8525,35.5123,65.4167,8.666718,3.8742592758199996,7013
584,3,Yes,August,No,Tuesday,Yes,2,30.169153,34.88105,70.375,7.832836,3.50149128297,7273
585,3,Yes,August,No,Wednesday,Yes,2,30.75,35.38585,67.2917,7.4169,3.3155565489499996,7534
586,3,Yes,August,No,Thursday,Yes,1,30.989153,34.9754,62.0417,10.4587,4.67532409477,7286
587,3,Yes,August,No,Friday,Yes,2,29.349153,33.3971,71.5833,16.000470999999997,7.152646848460001,5786
588,3,Yes,August,No,Saturday,No,2,28.3925,31.91335,73.2917,13.834093,6.18421680823,6299
589,3,Yes,August,No,Sunday,No,1,28.734153000000003,32.22895,53.0417,8.208304,3.66933571748,6544
590,3,Yes,August,No,Monday,Yes,1,29.554153000000003,33.1127,54.5417,9.126204,4.07966204738,6883
591,3,Yes,August,No,Tuesday,Yes,1,29.793346999999997,33.83895,68.6667,11.333586,5.06642199374,6784
592,3,Yes,August,No,Wednesday,Yes,1,28.973346999999997,32.70185,61.9583,11.374657000000001,5.08478185069,7347
593,3,Yes,August,No,Thursday,Yes,1,29.485846999999996,32.7344,51.9167,9.500332,4.2469074653600005,7605
594,3,Yes,August,No,Friday,Yes,1,29.656653000000002,12.12,57.0833,15.500717999999999,6.92924362986,7148
595,3,Yes,August,No,Saturday,No,1,27.811653000000003,30.90355,60.3333,11.917089,5.32726374609,7865
596,3,Yes,August,No,Sunday,No,2,26.069153,30.1777,71.1667,5.79215,2.58924899419,4549
597,3,Yes,August,No,Monday,Yes,2,26.069153,29.79835,73.4167,8.708592999999999,3.89297854269,6530
598,3,Yes,August,No,Tuesday,Yes,1,26.615847,30.05125,67.375,4.875643599999999,2.17954564148,7006
599,3,Yes,August,No,Wednesday,Yes,1,27.3675,31.0927,67.7083,4.708981099999999,2.10504295932,7375
600,3,Yes,August,No,Thursday,Yes,1,28.529153000000004,31.8504,63.5833,5.667918599999999,2.5337141707599997,7765
601,3,Yes,August,No,Friday,Yes,2,28.8025,32.355,61.5,4.833768599999999,2.16082637461,7582
602,3,Yes,August,No,Saturday,No,2,27.128346999999998,30.9348,71.2917,16.375335999999997,7.32022172553,6053
603,3,Yes,August,No,Sunday,No,2,26.786653,29.7998,84.5833,15.333485999999999,6.854486365669999,5255
604,3,Yes,August,No,Monday,Yes,1,28.836653000000002,32.7344,73.0417,8.625111,3.8556598122500003,6917
605,3,Yes,August,No,Tuesday,Yes,1,29.861653000000004,33.3025,62.0,12.791975,5.718361645060001,7040
606,3,Yes,August,No,Wednesday,Yes,1,28.085,31.78665,55.2083,7.541653999999999,3.37132498882,7697
607,3,Yes,August,No,Thursday,Yes,1,28.973346999999997,32.63895,59.0417,5.166818900000001,2.30970894055,7713
608,3,Yes,August,No,Friday,Yes,1,31.330847,34.47,58.75,11.291711,5.04770272687,7350
609,3,Yes,September,No,Saturday,No,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,3.3900442557,6140
610,3,Yes,September,No,Sunday,No,2,28.563346999999997,32.45,81.5,4.2927436,1.91897344658,5810
611,3,Yes,September,Yes,Monday,No,1,29.0075,33.08145,79.0833,10.125107,4.52619892713,6034
612,3,Yes,September,No,Tuesday,Yes,1,29.759153,34.3444,75.5,15.833507,7.07800938757,6864
613,3,Yes,September,No,Wednesday,Yes,1,30.203346999999997,35.44915,74.125,12.583136,5.6250049173,7112
614,3,Yes,September,No,Thursday,Yes,2,28.563346999999997,32.76645,81.0417,9.542207000000001,4.26562673223,6203
615,3,Yes,September,No,Friday,Yes,1,28.836653000000002,32.8602,73.625,11.500282,5.14093965132,7504
616,3,Yes,September,No,Saturday,No,2,27.025847,30.55605,79.9167,18.833968,8.41929727313,5976
617,3,Yes,September,No,Sunday,No,1,25.01,28.94625,54.75,15.041232,6.72384085829,8227
618,3,Yes,September,No,Monday,Yes,1,23.916653,28.2827,50.375,17.333771,7.74866830577,7525
619,3,Yes,September,No,Tuesday,Yes,1,23.6775,27.7146,52.0,6.1676314,2.7570994188599998,7767
620,3,Yes,September,No,Wednesday,Yes,1,24.565847,28.50375,57.7083,8.833682000000001,3.9488967367,7870
621,3,Yes,September,No,Thursday,Yes,1,25.1125,28.9779,63.7083,5.5422936,2.4775563701400003,7804
622,3,Yes,September,No,Friday,Yes,1,25.966653,29.70415,67.25,6.958821,3.1107827447500003,8009
623,3,Yes,September,No,Saturday,No,1,24.941653,29.29335,50.1667,16.583907,7.41345864998,8714
624,3,Yes,September,No,Sunday,No,1,23.78,28.15625,57.0,6.042281099999999,2.70106441663,7333
625,3,Yes,September,No,Monday,Yes,2,23.814153,27.6525,73.4583,10.166714,4.5447983907,6869
626,3,Yes,September,No,Tuesday,Yes,2,25.556653,28.25335,87.25,23.958329,10.7100263746,4073
627,3,Yes,September,No,Wednesday,Yes,1,22.6525,27.0202,53.6667,14.416725,6.44466919982,7591
628,3,Yes,September,No,Thursday,Yes,1,22.413347,26.6096,61.8333,7.917189,3.5391993741600003,7720
629,3,Yes,September,No,Friday,Yes,1,24.565847,28.59855,66.875,10.333343,4.61928609745,8167
630,3,Yes,September,No,Saturday,No,1,26.65,30.5244,64.6667,19.000061,8.49354537327,8395
631,4,Yes,September,No,Sunday,No,1,21.695847,25.94665,46.7083,14.958286,6.68676173447,7907
632,4,Yes,September,No,Monday,Yes,1,21.080847,25.12565,49.2917,9.541068,4.26511756817,7436
633,4,Yes,September,No,Tuesday,Yes,1,22.55,27.20895,57.0,15.833507,7.07800938757,7538
634,4,Yes,September,No,Wednesday,Yes,1,26.035,29.83065,63.0833,16.3748,7.3199821189100005,7733
635,4,Yes,September,No,Thursday,Yes,2,26.65,30.39875,69.0833,9.000914,4.02365400089,7393
636,4,Yes,September,No,Friday,Yes,2,25.385847000000002,29.29315,69.0,10.999993,4.91729682611,7415
637,4,Yes,September,No,Saturday,No,1,22.2425,26.5148,54.2917,15.249467999999998,6.81692802861,8555
638,4,Yes,September,No,Sunday,No,1,21.593347,25.88315,58.3333,9.042186000000001,4.04210371033,6889
639,4,Yes,October,No,Monday,Yes,2,21.354153,25.6,64.9167,6.083881400000001,2.7196608851099997,6778
640,4,Yes,October,No,Tuesday,Yes,3,24.224153,27.11665,87.1667,6.999825,3.1291126508700002,4639
641,4,Yes,October,No,Wednesday,Yes,2,26.9575,29.95665,79.375,4.4585685999999995,1.99310174341,7572
642,4,Yes,October,No,Thursday,Yes,2,26.9575,30.39875,72.2917,7.8755820000000005,3.52059991059,7328
643,4,Yes,October,No,Friday,Yes,1,25.215,29.00935,62.75,7.12545,3.1852704514999997,8156
644,4,Yes,October,No,Saturday,No,1,22.720847,26.92605,66.4167,17.957675,8.02757040679,7965
645,4,Yes,October,No,Sunday,No,2,17.049153,20.99065,70.8333,9.457854,4.2279186410400005,3510
646,4,Yes,October,Yes,Monday,No,2,15.716652999999999,19.3804,70.9583,12.708492999999999,5.68104291462,5478
647,4,Yes,October,No,Tuesday,Yes,2,18.313347,21.9056,76.1667,12.7501,5.69964237819,6392
648,4,Yes,October,No,Wednesday,Yes,1,21.080847,25.1571,63.0833,12.584007000000001,5.62539427805,7691
649,4,Yes,October,No,Thursday,Yes,1,17.835,21.55835,46.3333,12.166932000000001,5.43895037997,7570
650,4,Yes,October,No,Friday,Yes,1,17.9375,21.65355,53.9167,15.751164000000001,7.041199821189999,7282
651,4,Yes,October,No,Saturday,No,1,16.126653,19.5698,49.4583,9.791514,4.3770737595,7109
652,4,Yes,October,No,Sunday,No,1,21.388347,25.4102,64.0417,18.667004000000002,8.34465981225,6639
653,4,Yes,October,No,Monday,Yes,2,23.028347,26.9575,70.75,19.834479,8.86655297273,5875
654,4,Yes,October,No,Tuesday,Yes,1,19.201653,23.0423,55.8333,12.208807,5.4576696468499994,7534
655,4,Yes,October,No,Wednesday,Yes,1,18.689153,22.5054,69.2917,6.791857,3.03614528386,7461
656,4,Yes,October,No,Thursday,Yes,2,21.4225,25.63125,72.8333,15.874779,7.096459097,7509
657,4,Yes,October,No,Friday,Yes,2,23.096653,26.8948,81.5,9.041917999999999,4.04198390702,5424
658,4,Yes,October,No,Saturday,No,1,19.850847,23.6421,57.2917,7.874979,3.52033035315,8090
659,4,Yes,October,No,Sunday,No,1,19.030847,22.82145,51.0,11.125618,4.973454626730001,6824
660,4,Yes,October,No,Monday,Yes,1,19.9875,24.1471,56.8333,5.459381099999999,2.4404922217299996,7058
661,4,Yes,October,No,Tuesday,Yes,1,22.310847,26.5152,64.1667,6.334568599999999,2.83172489942,7466
662,4,Yes,October,No,Wednesday,Yes,1,24.0875,27.93605,63.625,4.876206400000001,2.17979722843,7693
663,4,Yes,October,No,Thursday,Yes,2,22.55,26.4844,80.0417,8.333125,3.7251341081800002,7359
664,4,Yes,October,No,Friday,Yes,2,22.379153,26.1375,80.7083,8.875289,3.9674962002699994,7444
665,4,Yes,October,No,Saturday,No,2,21.73,25.75665,72.0,15.791364000000002,7.05917031739,7852
666,4,Yes,October,No,Sunday,No,2,19.5775,23.38855,69.4583,26.666535999999997,11.9206687528,4459
667,4,Yes,October,No,Monday,Yes,3,18.04,21.97,88.0,23.9994,10.7283862316,22
668,4,Yes,October,No,Tuesday,Yes,2,13.045461999999999,15.49545,82.5455,14.271603,6.37979570854,1096
669,4,Yes,October,No,Wednesday,Yes,2,14.6575,18.055,66.6667,11.166689,4.991814483680001,5566
670,4,Yes,November,No,Thursday,Yes,2,14.999153,18.4971,58.1667,10.542182,4.71264282521,5986
671,4,Yes,November,No,Friday,Yes,1,14.555,17.8021,52.2083,17.833725,7.972161376839999,5847
672,4,Yes,November,No,Saturday,No,2,14.076653,16.1923,49.125,18.125443,8.1025672776,5138
673,4,Yes,November,No,Sunday,No,1,13.359153,16.4769,53.2917,12.000236,5.3644327224,5107
674,4,Yes,November,No,Monday,Yes,1,13.085847,15.40375,49.4167,15.833775,7.07812919088,5259
675,4,Yes,November,No,Tuesday,Yes,1,11.514153,14.07835,56.7083,11.625371000000001,5.19685784533,5686
676,4,Yes,November,No,Wednesday,Yes,2,12.129153,13.73105,54.75,20.375235999999997,9.10828609745,5035
677,4,Yes,November,No,Thursday,Yes,1,14.439134,17.09455,33.3478,23.304945,10.4179459097,5315
678,4,Yes,November,No,Friday,Yes,1,14.828347,17.77065,54.0833,14.375385999999999,6.426189539559999,5992
679,4,Yes,November,No,Saturday,No,1,15.955847,19.69685,64.5417,3.8756686,1.7325295484999998,6536
680,4,Yes,November,No,Sunday,No,1,17.254153,21.08565,65.9167,8.5425,3.8187304425599997,6852
681,4,Yes,November,Yes,Monday,No,1,19.885,23.76915,74.1667,11.625639,5.19697764864,6269
682,4,Yes,November,No,Tuesday,Yes,2,14.076653,16.16125,66.2917,22.917082,10.244560572200001,4094
683,4,Yes,November,No,Wednesday,Yes,1,11.855847,14.07815,55.2083,13.374875,5.978933839959999,5495
684,4,Yes,November,No,Thursday,Yes,2,13.188347,16.2246,62.0417,10.250129,4.5820871703199995,5445
685,4,Yes,November,No,Friday,Yes,1,14.145,17.3602,52.4583,11.458675,5.12234018775,5698
686,4,Yes,November,No,Saturday,No,1,13.325,16.31915,54.5417,12.041843,5.383032185959999,5629
687,4,Yes,November,No,Sunday,No,1,14.0425,16.8873,69.2917,15.250004,6.81716763523,4669
688,4,Yes,November,No,Monday,Yes,2,15.614153,18.78105,62.3333,15.749489,7.0404510505100015,5499
689,4,Yes,November,No,Tuesday,Yes,2,15.340847,19.03335,68.5,5.542575,2.47768216361,5634
690,4,Yes,November,No,Wednesday,Yes,1,14.486653,18.2446,61.375,6.917482000000001,3.09230308449,5146
691,4,Yes,November,Yes,Thursday,No,1,13.94,17.51855,58.0417,3.5423436,1.5835241841799998,2425
692,4,Yes,November,No,Friday,Yes,1,15.101653,18.93895,56.875,9.917407,4.433351363430001,3910
693,4,Yes,November,No,Saturday,No,1,11.411653,12.4371,40.4583,25.250357,11.2875981225,2277
694,4,Yes,November,No,Sunday,No,1,10.079153,12.87915,46.8333,10.0835,4.50759946357,2424
695,4,Yes,November,No,Monday,Yes,1,12.846653,16.9502,53.5417,3.12555,1.39720607957,5087
696,4,Yes,November,No,Tuesday,Yes,2,11.958347,14.0779,78.6667,15.916654000000001,7.11517836388,3959
697,4,Yes,November,No,Wednesday,Yes,1,12.163347,14.4881,50.625,14.125007,6.31426329906,5260
698,4,Yes,November,No,Thursday,Yes,1,11.51567,14.9211,55.5652,7.739974,3.4599794367500003,5323
699,4,Yes,November,No,Friday,Yes,1,12.231653,16.19335,64.9583,3.9175436,1.7512488153799999,5668
700,4,Yes,December,No,Saturday,No,2,12.231653,15.8452,80.6667,4.0001814,1.7881901653999999,5191
701,4,Yes,December,No,Sunday,No,2,14.2475,17.9604,82.3333,8.333393,3.72525391149,4649
702,4,Yes,December,No,Monday,Yes,1,18.5525,22.7898,76.75,5.5422936,2.4775563701400003,6234
703,4,Yes,December,No,Tuesday,Yes,1,19.509153,23.4527,73.375,11.666642999999999,5.21530755476,6606
704,4,Yes,December,No,Wednesday,Yes,1,17.971653,21.4006,48.5,21.709407000000002,9.70469691551,5729
705,4,Yes,December,No,Thursday,Yes,1,10.489153,12.9102,50.875,11.708518,5.2340268216400005,5375
706,4,Yes,December,No,Friday,Yes,2,13.154152999999999,16.0979,76.4167,8.7502,3.91157800626,5008
707,4,Yes,December,No,Saturday,No,2,15.648347,19.4754,91.125,6.792393,3.03638489048,5582
708,4,Yes,December,No,Sunday,No,2,15.750847,19.5073,90.5417,10.584325,4.7314818954,3228
709,4,Yes,December,No,Monday,Yes,2,17.869153,21.77875,92.5,12.750636,5.6998819848,5170
710,4,Yes,December,No,Tuesday,Yes,2,14.486653,16.91815,59.6667,19.834479,8.86655297273,5501
711,4,Yes,December,No,Wednesday,Yes,2,12.1975,14.8669,53.8333,10.916779,4.88009789897,5319
712,4,Yes,December,No,Thursday,Yes,1,12.129153,14.7094,48.5833,11.666642999999999,5.21530755476,5532
713,4,Yes,December,No,Friday,Yes,1,11.548347,14.7096,64.2917,8.792342999999999,3.93041707644,5611
714,4,Yes,December,No,Saturday,No,1,13.290847,16.91915,65.0417,7.12545,3.1852704514999997,5047
715,4,Yes,December,No,Sunday,No,2,14.8625,18.4969,83.875,6.749714,3.0173062136799995,3786
716,4,Yes,December,No,Monday,Yes,2,16.126653,20.075,90.7083,6.5833061,2.9429173446599997,4585
717,4,Yes,December,No,Tuesday,Yes,1,16.844153,20.4854,66.625,14.834067999999998,6.63123290121,5557
718,4,Yes,December,No,Wednesday,Yes,1,13.6325,17.1081,62.5417,12.334164,5.513707644169999,5267
719,4,Yes,December,No,Thursday,Yes,2,13.53,16.76085,66.7917,8.875021,3.9673763969599998,4128
720,1,Yes,December,No,Friday,Yes,2,13.393347,15.08835,55.6667,25.083661,11.2130804649,3623
721,1,Yes,December,No,Saturday,No,1,10.899153,11.80565,44.125,27.292182,12.200349575299999,1749
722,1,Yes,December,No,Sunday,No,1,10.079153,12.97355,51.5417,8.916561,3.9859459097000003,1787
723,1,Yes,December,No,Monday,Yes,2,9.483464,12.945,79.1304,5.1744368,2.31311434958,920
724,1,Yes,December,Yes,Tuesday,No,2,11.943464,14.72325,73.4783,11.304642,5.05348323648,1013
725,1,Yes,December,No,Wednesday,Yes,3,9.976653,11.01665,82.3333,21.208582,9.48081448368,441
726,1,Yes,December,No,Thursday,Yes,2,10.420847,11.3321,65.2917,23.458910999999997,10.4867729101,2114
727,1,Yes,December,No,Friday,Yes,2,10.386652999999999,12.7523,59.0,10.416557000000001,4.65648502459,3095
728,1,Yes,December,No,Saturday,No,2,10.386652999999999,12.12,75.2917,8.333661,3.7253737148000003,1341
729,1,Yes,December,No,Sunday,No,1,10.489153,11.585,48.3333,23.500518,10.5053723737,1796
730,1,Yes,December,No,Monday,Yes,2,8.849153,11.17435,57.75,10.374682,4.6377657577099995,2729
